experiment_id,job_id,results_file,package_id,package_name,worker_id,config_id,replicate_no,setup_time,run_time,collect_time,hw_cpu_arch,hw_cpu_mhz,hw_num_cpus,hw_page_sz,hw_ram_sz,sw_address_randomization,sw_autogroup,sw_compiler,sw_drop_caches,sw_env_padding,sw_filesystem,sw_freq_scaling,sw_link_order,sw_opt_flag,sw_swap,config,NO_ASM,NO_8X8DCT,NO_CABAC,NO_DEBLOCK,NO_FAST_PSKIP,NO_MBTREE,NO_MIXED_REFS,NO_WEIGHTB,RC_LOOKAHEAD,REF,size,time
326,37050,37050.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,91,0,119,282.782138109207,121.244853973389,0.158389806747437,i686,2400,1,4096,1033092,on,off,gcc,off,0,ext4,off,default,-O2,on,23,--no-asm,,,,--no-fast-pskip,--no-mbtree,,--no-weightb,--rc-lookahead-60,--ref-9,572,121.11
326,31505,31505.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,128,0,330,203.422657966614,20.0723659992218,0.142225980758667,i686,2993,2,4096,2072552,on,off,gcc,off,0,ext4,off,default,-O2,on,66,--no-asm,,,,,,--no-mixed-refs,--no-weightb,--rc-lookahead-20,--ref-5,288,19.93
326,40881,40881.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,97,0,1072,202.9656021595,61.470890045166,0.158473014831543,i686,2992,2,4096,894176,on,off,gcc,off,0,ext4,off,default,-O2,on,214,--no-asm,,,--no-deblock,,--no-mbtree,,--no-weightb,--rc-lookahead-60,--ref-5,576,61.33
326,41912,41912.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,88,0,664,183.640776157379,81.5191969871521,0.12480616569519,i686,1700,1,4096,1001368,on,off,gcc,off,0,ext4,off,default,-O2,on,132,--no-asm,,,,,,,,--rc-lookahead-20,--ref-9,288,81.41
326,30715,30715.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,104,0,979,336.125157117844,56.521427154541,0.150367975234985,i686,1800,1,4096,514076,on,off,gcc,off,0,ext4,off,default,-O2,on,195,--no-asm,,,--no-deblock,,--no-mbtree,--no-mixed-refs,--no-weightb,--rc-lookahead-20,--ref-1,584,56.39
326,34606,34606.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,103,0,553,223.229158163071,61.2925209999084,0.141491889953613,i686,3200,2,4096,902464,on,off,gcc,off,0,ext4,off,default,-O2,on,110,--no-asm,,,,--no-fast-pskip,--no-mbtree,,--no-weightb,--rc-lookahead-20,--ref-5,572,61.15
326,47501,47501.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,98,0,497,218.507766962051,43.9226760864258,0.108262062072754,i686,2992,2,4096,894272,on,off,gcc,off,0,ext4,off,default,-O2,on,99,--no-asm,,,,,--no-mbtree,--no-mixed-refs,--no-weightb,--rc-lookahead-40,--ref-5,564,43.81
326,29202,29202.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,105,0,905,208.409754037857,52.2975981235504,0.133524894714355,i686,3200,2,4096,902464,on,off,gcc,off,0,ext4,off,default,-O2,on,181,--no-asm,,,--no-deblock,--no-fast-pskip,,,--no-weightb,--rc-lookahead-40,--ref-5,308,52.17
326,43909,43909.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,106,0,1222,212.574388027191,42.2940080165863,0.133385181427002,i686,3192,2,4096,505664,on,off,gcc,off,0,ext4,off,default,-O2,on,244,--no-asm,,,,,--no-mbtree,--no-mixed-refs,--no-weightb,--rc-lookahead-20,--ref-5,564,42.17
326,31940,31940.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,128,0,765,203.21487903595,47.4964089393616,0.15056300163269,i686,2993,2,4096,2072552,on,off,gcc,off,0,ext4,off,default,-O2,on,153,--no-asm,,,--no-deblock,--no-fast-pskip,--no-mbtree,,,--rc-lookahead-60,--ref-9,580,47.38
326,41050,41050.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,97,0,1241,205.478824138641,64.2538101673126,0.125134944915771,i686,2992,2,4096,894176,on,off,gcc,off,0,ext4,off,default,-O2,on,248,--no-asm,,,--no-deblock,,,,--no-weightb,--rc-lookahead-40,--ref-9,296,64.13
326,47736,47736.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,98,0,732,220.403664112091,56.9907689094543,0.108257055282593,i686,2992,2,4096,894272,on,off,gcc,off,0,ext4,off,default,-O2,on,146,--no-asm,,,,--no-fast-pskip,,,,--rc-lookahead-40,--ref-5,304,56.88
326,34783,34783.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,103,0,730,222.183208942413,50.6555631160736,0.14150595664978,i686,3200,2,4096,902464,on,off,gcc,off,0,ext4,off,default,-O2,on,146,--no-asm,,,,--no-fast-pskip,,,,--rc-lookahead-40,--ref-5,304,50.53
326,28427,28427.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,105,0,130,209.932835102081,83.4350221157074,0.158593893051147,i686,3200,2,4096,902464,on,off,gcc,off,0,ext4,off,default,-O2,on,26,--no-asm,,,--no-deblock,,--no-mbtree,,,--rc-lookahead-40,--ref-9,580,83.28999999999999
326,43307,43307.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,106,0,620,213.06502199173,73.1728270053864,0.124997138977051,i686,3192,2,4096,505664,on,off,gcc,off,0,ext4,off,default,-O2,on,124,--no-asm,,,,--no-fast-pskip,,,--no-weightb,--rc-lookahead-20,--ref-9,304,73.05
326,31782,31782.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,128,0,607,200.840062856674,23.2460300922394,0.160372972488403,i686,2993,2,4096,2072552,on,off,gcc,off,0,ext4,off,default,-O2,on,121,--no-asm,,,,--no-fast-pskip,,--no-mixed-refs,--no-weightb,--rc-lookahead-40,--ref-5,300,23.03
326,40341,40341.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,97,0,532,203.742476940155,47.7883038520813,0.11680793762207,i686,2992,2,4096,894176,on,off,gcc,off,0,ext4,off,default,-O2,on,106,--no-asm,,,,--no-fast-pskip,--no-mbtree,--no-mixed-refs,--no-weightb,--rc-lookahead-40,--ref-5,568,47.68
326,48299,48299.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,98,0,1295,220.33027100563,49.6733560562134,0.12724494934082,i686,2992,2,4096,894272,on,off,gcc,off,0,ext4,off,default,-O2,on,259,--no-asm,,,--no-deblock,,,--no-mixed-refs,,--rc-lookahead-60,--ref-9,292,49.56
326,41627,41627.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,88,0,379,184.717462062836,62.7302219867706,0.116549968719482,i686,1700,1,4096,1001368,on,off,gcc,off,0,ext4,off,default,-O2,on,75,--no-asm,,,--no-deblock,--no-fast-pskip,--no-mbtree,--no-mixed-refs,--no-weightb,--rc-lookahead-60,--ref-5,576,62.63
326,34675,34675.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,103,0,622,222.489977121353,73.4033689498901,0.133109092712402,i686,3200,2,4096,902464,on,off,gcc,off,0,ext4,off,default,-O2,on,124,--no-asm,,,,--no-fast-pskip,,,--no-weightb,--rc-lookahead-20,--ref-9,304,73.28999999999999
326,29139,29139.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,105,0,842,205.872427225113,44.6606011390686,0.116854906082153,i686,3200,2,4096,902464,on,off,gcc,off,0,ext4,off,default,-O2,on,168,--no-asm,,,,,,,--no-weightb,--rc-lookahead-40,--ref-5,288,44.54
326,31926,31926.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,128,0,751,199.431540966034,18.3104047775269,0.135311841964722,i686,2993,2,4096,2072552,on,off,gcc,off,0,ext4,off,default,-O2,on,150,--no-asm,,,,,--no-mbtree,,--no-weightb,--rc-lookahead-20,--ref-1,576,18.18
326,43341,43341.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,106,0,654,210.431622028351,41.9021828174591,0.133342981338501,i686,3192,2,4096,505664,on,off,gcc,off,0,ext4,off,default,-O2,on,130,--no-asm,,,,,--no-mbtree,--no-mixed-refs,--no-weightb,--rc-lookahead-60,--ref-5,564,41.78
326,38201,38201.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,91,0,1270,282.699159860611,35.205276966095,0.150058031082153,i686,2400,1,4096,1033092,on,off,gcc,off,0,ext4,off,default,-O2,on,254,--no-asm,,,,,,--no-mixed-refs,--no-weightb,--rc-lookahead-60,--ref-1,292,35.06
326,30258,30258.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,104,0,522,335.392362117767,157.451080083847,0.17036509513855,i686,1800,1,4096,514076,on,off,gcc,off,0,ext4,off,default,-O2,on,104,--no-asm,,,,--no-fast-pskip,--no-mbtree,,,--rc-lookahead-60,--ref-9,572,157.31
326,40926,40926.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,97,0,1117,205.062045097351,61.0627410411835,0.15848183631897,i686,2992,2,4096,894176,on,off,gcc,off,0,ext4,off,default,-O2,on,223,--no-asm,,,,,--no-mbtree,,,--rc-lookahead-20,--ref-5,568,60.93
326,31280,31280.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,128,0,105,203.504395961761,47.5373978614807,0.142235994338989,i686,2993,2,4096,2072552,on,off,gcc,off,0,ext4,off,default,-O2,on,21,--no-asm,,,,--no-fast-pskip,--no-mbtree,,--no-weightb,--rc-lookahead-20,--ref-9,572,47.42
326,29448,29448.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,105,0,1151,207.493415117264,29.9918320178986,0.133507966995239,i686,3200,2,4096,902464,on,off,gcc,off,0,ext4,off,default,-O2,on,230,--no-asm,,,--no-deblock,,--no-mbtree,,--no-weightb,--rc-lookahead-40,--ref-1,584,29.87
326,47357,47357.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,98,0,353,217.055808067322,41.7809801101685,0.116588830947876,i686,2992,2,4096,894272,on,off,gcc,off,0,ext4,off,default,-O2,on,70,--no-asm,,,,--no-fast-pskip,,--no-mixed-refs,,--rc-lookahead-40,--ref-5,300,41.67
326,34715,34715.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,103,0,662,220.477079153061,61.159059047699,0.133131980895996,i686,3200,2,4096,902464,on,off,gcc,off,0,ext4,off,default,-O2,on,132,--no-asm,,,,,,,,--rc-lookahead-20,--ref-9,292,61.04
326,43729,43729.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,106,0,1042,211.848891019821,30.0672750473022,0.133347034454346,i686,3192,2,4096,505664,on,off,gcc,off,0,ext4,off,default,-O2,on,208,--no-asm,,,--no-deblock,--no-fast-pskip,--no-mbtree,,--no-weightb,--rc-lookahead-60,--ref-1,588,29.94
326,32093,32093.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,128,0,918,200.752267122269,26.0698120594025,0.1756911277771,i686,2993,2,4096,2072552,on,off,gcc,off,0,ext4,off,default,-O2,on,183,--no-asm,,,--no-deblock,,,,,--rc-lookahead-20,--ref-5,292,25.92
326,29682,29682.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,105,0,1385,208.523756980896,74.8962049484253,0.1335289478302,i686,3200,2,4096,902464,on,off,gcc,off,0,ext4,off,default,-O2,on,277,--no-asm,,,,--no-fast-pskip,,,,--rc-lookahead-20,--ref-9,304,74.74
326,40114,40114.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,97,0,305,204.303246974945,75.9613628387451,0.150138854980469,i686,2992,2,4096,894176,on,off,gcc,off,0,ext4,off,default,-O2,on,61,--no-asm,,,,--no-fast-pskip,,,,--rc-lookahead-60,--ref-9,304,75.84
326,47925,47925.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,98,0,921,219.222609996796,46.4428579807281,0.108238935470581,i686,2992,2,4096,894272,on,off,gcc,off,0,ext4,off,default,-O2,on,184,--no-asm,,,--no-deblock,,,,--no-weightb,--rc-lookahead-40,--ref-5,296,46.16
326,43486,43486.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,106,0,799,212.541568040848,41.4273989200592,0.125010967254639,i686,3192,2,4096,505664,on,off,gcc,off,0,ext4,off,default,-O2,on,159,--no-asm,,,--no-deblock,--no-fast-pskip,,--no-mixed-refs,--no-weightb,--rc-lookahead-20,--ref-5,304,41.29
326,42061,42061.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,88,0,813,183.527410030365,60.7178900241852,0.116529941558838,i686,1700,1,4096,1001368,on,off,gcc,off,0,ext4,off,default,-O2,on,162,--no-asm,,,,,,,,--rc-lookahead-60,--ref-5,288,60.62
326,34743,34743.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,103,0,690,222.788740873337,23.8772919178009,0.124804019927979,i686,3200,2,4096,902464,on,off,gcc,off,0,ext4,off,default,-O2,on,138,--no-asm,,,--no-deblock,,,,--no-weightb,--rc-lookahead-20,--ref-1,300,23.77
326,31185,31185.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,128,0,10,204.567744970322,47.9063668251038,0.150588989257812,i686,2993,2,4096,2072552,on,off,gcc,off,0,ext4,off,default,-O2,on,2,--no-asm,,,--no-deblock,--no-fast-pskip,--no-mbtree,,--no-weightb,--rc-lookahead-20,--ref-9,580,47.77
326,28325,28325.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,105,0,28,209.015344142914,83.418643951416,0.125179052352905,i686,3200,2,4096,902464,on,off,gcc,off,0,ext4,off,default,-O2,on,5,--no-asm,,,--no-deblock,,--no-mbtree,,--no-weightb,--rc-lookahead-20,--ref-9,580,83.28999999999999
326,40298,40298.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,97,0,489,204.031139135361,47.6731350421906,0.141808032989502,i686,2992,2,4096,894176,on,off,gcc,off,0,ext4,off,default,-O2,on,97,--no-asm,,,--no-deblock,--no-fast-pskip,--no-mbtree,--no-mixed-refs,--no-weightb,--rc-lookahead-20,--ref-5,576,47.55
326,48410,48410.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,98,0,1406,215.398185014725,57.8562769889832,0.116611957550049,i686,2992,2,4096,894272,on,off,gcc,off,0,ext4,off,default,-O2,on,281,--no-asm,,,,--no-fast-pskip,,--no-mixed-refs,,--rc-lookahead-60,--ref-9,300,57.75
326,43379,43379.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,106,0,692,213.651277780533,23.6248910427094,0.124998807907104,i686,3192,2,4096,505664,on,off,gcc,off,0,ext4,off,default,-O2,on,138,--no-asm,,,--no-deblock,,,,--no-weightb,--rc-lookahead-20,--ref-1,300,23.49
326,34679,34679.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,103,0,626,222.579450845718,29.6915547847748,0.124812126159668,i686,3200,2,4096,902464,on,off,gcc,off,0,ext4,off,default,-O2,on,125,--no-asm,,,--no-deblock,,--no-mbtree,,,--rc-lookahead-40,--ref-1,584,29.57
326,37896,37896.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,91,0,965,280.646044015884,35.4380321502686,0.166710138320923,i686,2400,1,4096,1033092,on,off,gcc,off,0,ext4,off,default,-O2,on,193,--no-asm,,,,,,,,--rc-lookahead-60,--ref-1,292,35.24
326,31358,31358.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,128,0,183,202.627788066864,26.0930581092834,0.1839759349823,i686,2993,2,4096,2072552,on,off,gcc,off,0,ext4,off,default,-O2,on,36,--no-asm,,,,,,,,--rc-lookahead-40,--ref-5,288,25.92
326,31164,31164.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,104,0,1428,336.380342006683,109.278399944305,0.190495014190674,i686,1800,1,4096,514076,on,off,gcc,off,0,ext4,off,default,-O2,on,285,--no-asm,,,,,,,--no-weightb,--rc-lookahead-40,--ref-9,292,109.14
326,28788,28788.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,105,0,491,209.16810798645,58.7853441238403,0.133507966995239,i686,3200,2,4096,902464,on,off,gcc,off,0,ext4,off,default,-O2,on,98,--no-asm,,,--no-deblock,,--no-mbtree,,--no-weightb,--rc-lookahead-40,--ref-5,576,58.65
326,44069,44069.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,106,0,1382,212.973675012589,23.8665900230408,0.125017166137695,i686,3192,2,4096,505664,on,off,gcc,off,0,ext4,off,default,-O2,on,276,--no-asm,,,--no-deblock,,,--no-mixed-refs,--no-weightb,--rc-lookahead-20,--ref-1,300,23.75
326,39957,39957.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,97,0,148,206.915997028351,54.714371919632,0.116803884506226,i686,2992,2,4096,894176,on,off,gcc,off,0,ext4,off,default,-O2,on,29,--no-asm,,,--no-deblock,--no-fast-pskip,,,,--rc-lookahead-20,--ref-5,308,54.62
326,47468,47468.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,98,0,464,218.073567152023,31.7848479747772,0.124929189682007,i686,2992,2,4096,894272,on,off,gcc,off,0,ext4,off,default,-O2,on,92,--no-asm,,,--no-deblock,--no-fast-pskip,--no-mbtree,,,--rc-lookahead-40,--ref-1,588,31.66
326,35196,35196.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,103,0,1143,221.691539049149,57.7411499023438,0.116493940353394,i686,3200,2,4096,902464,on,off,gcc,off,0,ext4,off,default,-O2,on,228,--no-asm,,,--no-deblock,,--no-mbtree,,,--rc-lookahead-60,--ref-5,576,57.63
326,42528,42528.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,88,0,1280,186.841972827911,42.8920910358429,0.133172988891602,i686,1700,1,4096,1001368,on,off,gcc,off,0,ext4,off,default,-O2,on,256,--no-asm,,,,--no-fast-pskip,--no-mbtree,--no-mixed-refs,--no-weightb,--rc-lookahead-60,--ref-1,576,42.79
326,31459,31459.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,128,0,284,208.806761026382,19.656229019165,0.133872032165527,i686,2993,2,4096,2072552,on,off,gcc,off,0,ext4,off,default,-O2,on,56,--no-asm,,,--no-deblock,,,--no-mixed-refs,--no-weightb,--rc-lookahead-20,--ref-5,292,19.52
326,43825,43825.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,106,0,1138,213.898241996765,29.7837991714478,0.133395910263062,i686,3192,2,4096,505664,on,off,gcc,off,0,ext4,off,default,-O2,on,227,--no-asm,,,,,--no-mbtree,--no-mixed-refs,,--rc-lookahead-60,--ref-1,576,29.66
326,29203,29203.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,105,0,906,209.635328054428,52.2979028224945,0.133523941040039,i686,3200,2,4096,902464,on,off,gcc,off,0,ext4,off,default,-O2,on,181,--no-asm,,,--no-deblock,--no-fast-pskip,,,--no-weightb,--rc-lookahead-40,--ref-5,308,52.16
326,48358,48358.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,98,0,1354,219.07136297226,58.3975548744202,0.124891996383667,i686,2992,2,4096,894272,on,off,gcc,off,0,ext4,off,default,-O2,on,270,--no-asm,,,--no-deblock,--no-fast-pskip,,--no-mixed-refs,--no-weightb,--rc-lookahead-60,--ref-9,304,58.27
326,40181,40181.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,97,0,372,201.631916999817,25.5081250667572,0.12515115737915,i686,2992,2,4096,894176,on,off,gcc,off,0,ext4,off,default,-O2,on,74,--no-asm,,,--no-deblock,,,,,--rc-lookahead-40,--ref-1,296,25.39
326,34604,34604.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,103,0,551,221.139991998672,60.6757209300995,0.142569780349731,i686,3200,2,4096,902464,on,off,gcc,off,0,ext4,off,default,-O2,on,110,--no-asm,,,,--no-fast-pskip,--no-mbtree,,--no-weightb,--rc-lookahead-20,--ref-5,572,60.55
326,31399,31399.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,128,0,224,199.723807096481,18.3375370502472,0.117188930511475,i686,2993,2,4096,2072552,on,off,gcc,off,0,ext4,off,default,-O2,on,44,--no-asm,,,,,--no-mbtree,--no-mixed-refs,,--rc-lookahead-20,--ref-1,576,18.21
326,43074,43074.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,106,0,387,211.044591903687,29.818060874939,0.133352041244507,i686,3192,2,4096,505664,on,off,gcc,off,0,ext4,off,default,-O2,on,77,--no-asm,,,--no-deblock,--no-fast-pskip,--no-mbtree,--no-mixed-refs,,--rc-lookahead-40,--ref-1,588,29.69
326,28925,28925.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,105,0,628,212.687828063965,30.0502109527588,0.133511066436768,i686,3200,2,4096,902464,on,off,gcc,off,0,ext4,off,default,-O2,on,125,--no-asm,,,--no-deblock,,--no-mbtree,,,--rc-lookahead-40,--ref-1,584,29.92
326,40745,40745.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,97,0,936,204.623598098755,64.3884878158569,0.125140905380249,i686,2992,2,4096,894176,on,off,gcc,off,0,ext4,off,default,-O2,on,187,--no-asm,,,--no-deblock,,,,,--rc-lookahead-60,--ref-9,296,64.26
326,47350,47350.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,98,0,346,215.645946025848,31.9487540721893,0.108264923095703,i686,2992,2,4096,894272,on,off,gcc,off,0,ext4,off,default,-O2,on,69,--no-asm,,,,--no-fast-pskip,--no-mbtree,--no-mixed-refs,--no-weightb,--rc-lookahead-20,--ref-1,576,31.83
326,31471,31471.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,128,0,296,201.413318157196,24.449501991272,0.167280912399292,i686,2993,2,4096,2072552,on,off,gcc,off,0,ext4,off,default,-O2,on,59,--no-asm,,,,,--no-mbtree,--no-mixed-refs,,--rc-lookahead-60,--ref-5,564,24.27
326,34085,34085.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,103,0,32,220.792439937592,51.1859860420227,0.133139133453369,i686,3200,2,4096,902464,on,off,gcc,off,0,ext4,off,default,-O2,on,6,--no-asm,,,--no-deblock,--no-fast-pskip,,,--no-weightb,--rc-lookahead-60,--ref-5,308,51.06
326,41422,41422.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,88,0,174,183.27642083168,107.393191099167,0.116588830947876,i686,1700,1,4096,1001368,on,off,gcc,off,0,ext4,off,default,-O2,on,34,--no-asm,,,,,--no-mbtree,,,--rc-lookahead-20,--ref-9,568,107.3
326,37437,37437.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,91,0,506,279.115787029266,62.5723299980164,0.166728973388672,i686,2400,1,4096,1033092,on,off,gcc,off,0,ext4,off,default,-O2,on,101,--no-asm,,,--no-deblock,,,,,--rc-lookahead-60,--ref-5,296,62.44
326,30453,30453.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,104,0,717,333.492825031281,111.052574157715,0.161849021911621,i686,1800,1,4096,514076,on,off,gcc,off,0,ext4,off,default,-O2,on,143,--no-asm,,,,--no-fast-pskip,--no-mbtree,--no-mixed-refs,--no-weightb,--rc-lookahead-60,--ref-9,568,110.91
326,42993,42993.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,106,0,306,211.396493196487,73.5396919250488,0.133424997329712,i686,3192,2,4096,505664,on,off,gcc,off,0,ext4,off,default,-O2,on,61,--no-asm,,,,--no-fast-pskip,,,,--rc-lookahead-60,--ref-9,304,73.41
326,28518,28518.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,105,0,221,211.795076131821,30.1086320877075,0.150200128555298,i686,3200,2,4096,902464,on,off,gcc,off,0,ext4,off,default,-O2,on,44,--no-asm,,,,,--no-mbtree,--no-mixed-refs,,--rc-lookahead-20,--ref-1,576,29.97
326,32429,32429.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,128,0,1254,200.705630064011,31.3304228782654,0.142292976379395,i686,2993,2,4096,2072552,on,off,gcc,off,0,ext4,off,default,-O2,on,250,--no-asm,,,,,--no-mbtree,--no-mixed-refs,,--rc-lookahead-60,--ref-9,564,31.21
326,47202,47202.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,98,0,198,217.695198059082,25.9961810112,0.158210039138794,i686,2992,2,4096,894272,on,off,gcc,off,0,ext4,off,default,-O2,on,39,--no-asm,,,--no-deblock,--no-fast-pskip,,,,--rc-lookahead-20,--ref-1,308,25.85
326,40977,40977.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,97,0,1168,203.602246999741,44.0550711154938,0.125133037567139,i686,2992,2,4096,894176,on,off,gcc,off,0,ext4,off,default,-O2,on,233,--no-asm,,,--no-deblock,,--no-mbtree,--no-mixed-refs,,--rc-lookahead-60,--ref-5,572,43.93
326,34411,34411.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,103,0,358,222.000375986099,63.0315239429474,0.133182048797607,i686,3200,2,4096,902464,on,off,gcc,off,0,ext4,off,default,-O2,on,71,--no-asm,,,--no-deblock,--no-fast-pskip,--no-mbtree,--no-mixed-refs,--no-weightb,--rc-lookahead-40,--ref-9,576,62.89
326,31752,31752.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,128,0,577,199.939794063568,33.7509398460388,0.142226934432983,i686,2993,2,4096,2072552,on,off,gcc,off,0,ext4,off,default,-O2,on,115,--no-asm,,,,,--no-mbtree,,--no-weightb,--rc-lookahead-40,--ref-5,568,33.62
326,43960,43960.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,106,0,1273,211.198935031891,24.0832180976868,0.125050067901611,i686,3192,2,4096,505664,on,off,gcc,off,0,ext4,off,default,-O2,on,254,--no-asm,,,,,,--no-mixed-refs,--no-weightb,--rc-lookahead-60,--ref-1,292,23.96
326,28502,28502.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,105,0,205,209.318853855133,83.3922789096832,0.116838932037354,i686,3200,2,4096,902464,on,off,gcc,off,0,ext4,off,default,-O2,on,41,--no-asm,,,--no-deblock,,--no-mbtree,,--no-weightb,--rc-lookahead-40,--ref-9,580,83.27
326,48151,48151.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,98,0,1147,219.044489860535,57.3148949146271,0.124890089035034,i686,2992,2,4096,894272,on,off,gcc,off,0,ext4,off,default,-O2,on,229,--no-asm,,,,--no-fast-pskip,,--no-mixed-refs,,--rc-lookahead-20,--ref-9,300,57.19
326,40053,40053.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,97,0,244,204.685742855072,32.4142870903015,0.133461952209473,i686,2992,2,4096,894176,on,off,gcc,off,0,ext4,off,default,-O2,on,48,--no-asm,,,,--no-fast-pskip,--no-mbtree,,--no-weightb,--rc-lookahead-40,--ref-1,576,32.3
326,34563,34563.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,103,0,510,223.037921905518,33.6090650558472,0.125908851623535,i686,3200,2,4096,902464,on,off,gcc,off,0,ext4,off,default,-O2,on,102,--no-asm,,,--no-deblock,,,--no-mixed-refs,,--rc-lookahead-20,--ref-5,292,33.48
326,42409,42409.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,88,0,1161,183.735785961151,55.9289848804474,0.116482019424438,i686,1700,1,4096,1001368,on,off,gcc,off,0,ext4,off,default,-O2,on,232,--no-asm,,,,--no-fast-pskip,,--no-mixed-refs,,--rc-lookahead-60,--ref-5,300,55.83
326,32038,32038.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,128,0,863,204.396245956421,18.444030046463,0.158918857574463,i686,2993,2,4096,2072552,on,off,gcc,off,0,ext4,off,default,-O2,on,172,--no-asm,,,--no-deblock,,--no-mbtree,,,--rc-lookahead-60,--ref-1,584,18.29
326,44009,44009.user_results.tar.gz,323,x264-options-pkg.tar_5.gz,106,0,1322,212.480589866638,25.0081250667572,0.125033855438232,i686,3192,2,4096,505664,on,off,gcc,off,0,ext4,off,default,-O2,on,264,--no-asm,,,,--no-fast-pskip,,,--no-weightb,--rc-lookahead-60,--ref-1,300,24.87
