collect_time,config_id,experiment_id,hw_cpu_arch,hw_cpu_mhz,hw_gpu_mhz,hw_num_cpus,hw_page_sz,hw_ram_mhz,hw_ram_sz,job_id,package_id,package_name,replicate_no,results_file,run_time,setup_time,sw_address_randomization,sw_autogroup,sw_compiler,sw_drop_caches,sw_env_padding,sw_filesystem,sw_freq_scaling,sw_link_order,sw_opt_flag,sw_swap,sw_sys_time,worker_id,job_id,-bail,-stats,config,journal_mode,mmap_size,page_size,time,synchronous
0.3503770828,0,1114,i686,2993,33,2,4096,533,892688,132112,2328,sqlite3-options-pkg.tar_2.gz,2,132112.user_results.tar.gz,19566.0479831696,2098.2782549858,on,off,gcc,off,0,ext4,off,default,-O2,on,off,97,132112,False,False,config_15,MEMORY,268435456,65536,231.410423994,ON
0.3503770828,0,1114,i686,2993,33,2,4096,533,892688,132112,2328,sqlite3-options-pkg.tar_2.gz,2,132112.user_results.tar.gz,19566.0479831696,2098.2782549858,on,off,gcc,off,0,ext4,off,default,-O2,on,off,97,132112,False,False,config_2,DELETE,0,65536,227.715358973,OFF
0.3503770828,0,1114,i686,2993,33,2,4096,533,892688,132112,2328,sqlite3-options-pkg.tar_2.gz,2,132112.user_results.tar.gz,19566.0479831696,2098.2782549858,on,off,gcc,off,0,ext4,off,default,-O2,on,off,97,132112,False,False,config_3,DELETE,0,65536,229.630053997,ON
0.3503770828,0,1114,i686,2993,33,2,4096,533,892688,132112,2328,sqlite3-options-pkg.tar_2.gz,2,132112.user_results.tar.gz,19566.0479831696,2098.2782549858,on,off,gcc,off,0,ext4,off,default,-O2,on,off,97,132112,False,False,config_4,DELETE,268435456,512,242.23658514,OFF
0.3503770828,0,1114,i686,2993,33,2,4096,533,892688,132112,2328,sqlite3-options-pkg.tar_2.gz,2,132112.user_results.tar.gz,19566.0479831696,2098.2782549858,on,off,gcc,off,0,ext4,off,default,-O2,on,off,97,132112,False,False,config_5,DELETE,268435456,512,241.215145826,ON
0.3503770828,0,1114,i686,2993,33,2,4096,533,892688,132112,2328,sqlite3-options-pkg.tar_2.gz,2,132112.user_results.tar.gz,19566.0479831696,2098.2782549858,on,off,gcc,off,0,ext4,off,default,-O2,on,off,97,132112,False,False,config_6,DELETE,268435456,65536,228.613111019,OFF
0.3503770828,0,1114,i686,2993,33,2,4096,533,892688,132112,2328,sqlite3-options-pkg.tar_2.gz,2,132112.user_results.tar.gz,19566.0479831696,2098.2782549858,on,off,gcc,off,0,ext4,off,default,-O2,on,off,97,132112,False,False,config_7,DELETE,268435456,65536,232.526140928,ON
0.3503770828,0,1114,i686,2993,33,2,4096,533,892688,132112,2328,sqlite3-options-pkg.tar_2.gz,2,132112.user_results.tar.gz,19566.0479831696,2098.2782549858,on,off,gcc,off,0,ext4,off,default,-O2,on,off,97,132112,False,False,config_8,MEMORY,0,512,244.541592121,OFF
0.3503770828,0,1114,i686,2993,33,2,4096,533,892688,132112,2328,sqlite3-options-pkg.tar_2.gz,2,132112.user_results.tar.gz,19566.0479831696,2098.2782549858,on,off,gcc,off,0,ext4,off,default,-O2,on,off,97,132112,False,False,config_9,MEMORY,0,512,246.645202875,ON
0.3503770828,0,1114,i686,2993,33,2,4096,533,892688,132112,2328,sqlite3-options-pkg.tar_2.gz,2,132112.user_results.tar.gz,19566.0479831696,2098.2782549858,on,off,gcc,off,0,ext4,off,default,-O2,on,off,97,132112,False,True,config_16,DELETE,0,512,390.545569897,OFF
0.3503770828,0,1114,i686,2993,33,2,4096,533,892688,132112,2328,sqlite3-options-pkg.tar_2.gz,2,132112.user_results.tar.gz,19566.0479831696,2098.2782549858,on,off,gcc,off,0,ext4,off,default,-O2,on,off,97,132112,False,True,config_17,DELETE,0,512,383.078033209,ON
0.3503770828,0,1114,i686,2993,33,2,4096,533,892688,132112,2328,sqlite3-options-pkg.tar_2.gz,2,132112.user_results.tar.gz,19566.0479831696,2098.2782549858,on,off,gcc,off,0,ext4,off,default,-O2,on,off,97,132112,False,True,config_18,DELETE,0,65536,363.321558952,OFF
0.3503770828,0,1114,i686,2993,33,2,4096,533,892688,132112,2328,sqlite3-options-pkg.tar_2.gz,2,132112.user_results.tar.gz,19566.0479831696,2098.2782549858,on,off,gcc,off,0,ext4,off,default,-O2,on,off,97,132112,False,True,config_19,DELETE,0,65536,369.492309093,ON
0.3503770828,0,1114,i686,2993,33,2,4096,533,892688,132112,2328,sqlite3-options-pkg.tar_2.gz,2,132112.user_results.tar.gz,19566.0479831696,2098.2782549858,on,off,gcc,off,0,ext4,off,default,-O2,on,off,97,132112,False,True,config_20,DELETE,268435456,512,374.224221945,OFF
0.3503770828,0,1114,i686,2993,33,2,4096,533,892688,132112,2328,sqlite3-options-pkg.tar_2.gz,2,132112.user_results.tar.gz,19566.0479831696,2098.2782549858,on,off,gcc,off,0,ext4,off,default,-O2,on,off,97,132112,False,True,config_21,DELETE,268435456,512,376.339927912,ON
0.3503770828,0,1114,i686,2993,33,2,4096,533,892688,132112,2328,sqlite3-options-pkg.tar_2.gz,2,132112.user_results.tar.gz,19566.0479831696,2098.2782549858,on,off,gcc,off,0,ext4,off,default,-O2,on,off,97,132112,False,True,config_22,DELETE,268435456,65536,366.906563997,OFF
0.3503770828,0,1114,i686,2993,33,2,4096,533,892688,132112,2328,sqlite3-options-pkg.tar_2.gz,2,132112.user_results.tar.gz,19566.0479831696,2098.2782549858,on,off,gcc,off,0,ext4,off,default,-O2,on,off,97,132112,False,True,config_23,DELETE,268435456,65536,370.004258871,ON
0.3503770828,0,1114,i686,2993,33,2,4096,533,892688,132112,2328,sqlite3-options-pkg.tar_2.gz,2,132112.user_results.tar.gz,19566.0479831696,2098.2782549858,on,off,gcc,off,0,ext4,off,default,-O2,on,off,97,132112,False,True,config_24,MEMORY,0,512,378.454949141,OFF
0.3503770828,0,1114,i686,2993,33,2,4096,533,892688,132112,2328,sqlite3-options-pkg.tar_2.gz,2,132112.user_results.tar.gz,19566.0479831696,2098.2782549858,on,off,gcc,off,0,ext4,off,default,-O2,on,off,97,132112,False,True,config_25,MEMORY,0,512,387.492807865,ON
0.3503770828,0,1114,i686,2993,33,2,4096,533,892688,132112,2328,sqlite3-options-pkg.tar_2.gz,2,132112.user_results.tar.gz,19566.0479831696,2098.2782549858,on,off,gcc,off,0,ext4,off,default,-O2,on,off,97,132112,False,True,config_26,MEMORY,0,65536,373.302666903,OFF
0.3503770828,0,1114,i686,2993,33,2,4096,533,892688,132112,2328,sqlite3-options-pkg.tar_2.gz,2,132112.user_results.tar.gz,19566.0479831696,2098.2782549858,on,off,gcc,off,0,ext4,off,default,-O2,on,off,97,132112,False,True,config_27,MEMORY,0,65536,370.866328001,ON
0.3503770828,0,1114,i686,2993,33,2,4096,533,892688,132112,2328,sqlite3-options-pkg.tar_2.gz,2,132112.user_results.tar.gz,19566.0479831696,2098.2782549858,on,off,gcc,off,0,ext4,off,default,-O2,on,off,97,132112,False,True,config_28,MEMORY,268435456,512,380.272408962,OFF
0.3503770828,0,1114,i686,2993,33,2,4096,533,892688,132112,2328,sqlite3-options-pkg.tar_2.gz,2,132112.user_results.tar.gz,19566.0479831696,2098.2782549858,on,off,gcc,off,0,ext4,off,default,-O2,on,off,97,132112,False,True,config_29,MEMORY,268435456,512,374.588093996,ON
0.3503770828,0,1114,i686,2993,33,2,4096,533,892688,132112,2328,sqlite3-options-pkg.tar_2.gz,2,132112.user_results.tar.gz,19566.0479831696,2098.2782549858,on,off,gcc,off,0,ext4,off,default,-O2,on,off,97,132112,False,True,config_30,MEMORY,268435456,65536,360.133427858,OFF
0.3503770828,0,1114,i686,2993,33,2,4096,533,892688,132112,2328,sqlite3-options-pkg.tar_2.gz,2,132112.user_results.tar.gz,19566.0479831696,2098.2782549858,on,off,gcc,off,0,ext4,off,default,-O2,on,off,97,132112,False,True,config_31,MEMORY,268435456,65536,369.84389782,ON
0.3503770828,0,1114,i686,2993,33,2,4096,533,892688,132112,2328,sqlite3-options-pkg.tar_2.gz,2,132112.user_results.tar.gz,19566.0479831696,2098.2782549858,on,off,gcc,off,0,ext4,off,default,-O2,on,off,97,132112,True,False,config_32,DELETE,0,512,246.794841051,OFF
0.3503770828,0,1114,i686,2993,33,2,4096,533,892688,132112,2328,sqlite3-options-pkg.tar_2.gz,2,132112.user_results.tar.gz,19566.0479831696,2098.2782549858,on,off,gcc,off,0,ext4,off,default,-O2,on,off,97,132112,True,False,config_33,DELETE,0,512,242.12095809,ON
0.3503770828,0,1114,i686,2993,33,2,4096,533,892688,132112,2328,sqlite3-options-pkg.tar_2.gz,2,132112.user_results.tar.gz,19566.0479831696,2098.2782549858,on,off,gcc,off,0,ext4,off,default,-O2,on,off,97,132112,True,False,config_34,DELETE,0,65536,227.856790066,OFF
0.3503770828,0,1114,i686,2993,33,2,4096,533,892688,132112,2328,sqlite3-options-pkg.tar_2.gz,2,132112.user_results.tar.gz,19566.0479831696,2098.2782549858,on,off,gcc,off,0,ext4,off,default,-O2,on,off,97,132112,True,False,config_35,DELETE,0,65536,228.152722836,ON
0.3503770828,0,1114,i686,2993,33,2,4096,533,892688,132112,2328,sqlite3-options-pkg.tar_2.gz,2,132112.user_results.tar.gz,19566.0479831696,2098.2782549858,on,off,gcc,off,0,ext4,off,default,-O2,on,off,97,132112,True,False,config_36,DELETE,268435456,512,237.850809097,OFF
0.3503770828,0,1114,i686,2993,33,2,4096,533,892688,132112,2328,sqlite3-options-pkg.tar_2.gz,2,132112.user_results.tar.gz,19566.0479831696,2098.2782549858,on,off,gcc,off,0,ext4,off,default,-O2,on,off,97,132112,True,False,config_37,DELETE,268435456,512,238.869992018,ON
0.3503770828,0,1114,i686,2993,33,2,4096,533,892688,132112,2328,sqlite3-options-pkg.tar_2.gz,2,132112.user_results.tar.gz,19566.0479831696,2098.2782549858,on,off,gcc,off,0,ext4,off,default,-O2,on,off,97,132112,True,False,config_38,DELETE,268435456,65536,233.700186014,OFF
0.3503770828,0,1114,i686,2993,33,2,4096,533,892688,132112,2328,sqlite3-options-pkg.tar_2.gz,2,132112.user_results.tar.gz,19566.0479831696,2098.2782549858,on,off,gcc,off,0,ext4,off,default,-O2,on,off,97,132112,True,False,config_39,DELETE,268435456,65536,230.279565096,ON
0.3503770828,0,1114,i686,2993,33,2,4096,533,892688,132112,2328,sqlite3-options-pkg.tar_2.gz,2,132112.user_results.tar.gz,19566.0479831696,2098.2782549858,on,off,gcc,off,0,ext4,off,default,-O2,on,off,97,132112,True,False,config_40,MEMORY,0,512,242.850809097,OFF
0.3503770828,0,1114,i686,2993,33,2,4096,533,892688,132112,2328,sqlite3-options-pkg.tar_2.gz,2,132112.user_results.tar.gz,19566.0479831696,2098.2782549858,on,off,gcc,off,0,ext4,off,default,-O2,on,off,97,132112,True,False,config_41,MEMORY,0,512,243.476720095,ON
0.3503770828,0,1114,i686,2993,33,2,4096,533,892688,132112,2328,sqlite3-options-pkg.tar_2.gz,2,132112.user_results.tar.gz,19566.0479831696,2098.2782549858,on,off,gcc,off,0,ext4,off,default,-O2,on,off,97,132112,True,False,config_42,MEMORY,0,65536,226.752759933,OFF
0.3503770828,0,1114,i686,2993,33,2,4096,533,892688,132112,2328,sqlite3-options-pkg.tar_2.gz,2,132112.user_results.tar.gz,19566.0479831696,2098.2782549858,on,off,gcc,off,0,ext4,off,default,-O2,on,off,97,132112,True,False,config_43,MEMORY,0,65536,229.538674831,ON
0.3503770828,0,1114,i686,2993,33,2,4096,533,892688,132112,2328,sqlite3-options-pkg.tar_2.gz,2,132112.user_results.tar.gz,19566.0479831696,2098.2782549858,on,off,gcc,off,0,ext4,off,default,-O2,on,off,97,132112,True,False,config_44,MEMORY,268435456,512,239.328006983,OFF
0.3503770828,0,1114,i686,2993,33,2,4096,533,892688,132112,2328,sqlite3-options-pkg.tar_2.gz,2,132112.user_results.tar.gz,19566.0479831696,2098.2782549858,on,off,gcc,off,0,ext4,off,default,-O2,on,off,97,132112,True,False,config_45,MEMORY,268435456,512,239.605926037,ON
0.3503770828,0,1114,i686,2993,33,2,4096,533,892688,132112,2328,sqlite3-options-pkg.tar_2.gz,2,132112.user_results.tar.gz,19566.0479831696,2098.2782549858,on,off,gcc,off,0,ext4,off,default,-O2,on,off,97,132112,True,False,config_46,MEMORY,268435456,65536,232.358752012,OFF
0.3503770828,0,1114,i686,2993,33,2,4096,533,892688,132112,2328,sqlite3-options-pkg.tar_2.gz,2,132112.user_results.tar.gz,19566.0479831696,2098.2782549858,on,off,gcc,off,0,ext4,off,default,-O2,on,off,97,132112,True,False,config_47,MEMORY,268435456,65536,234.36805892,ON
0.3503770828,0,1114,i686,2993,33,2,4096,533,892688,132112,2328,sqlite3-options-pkg.tar_2.gz,2,132112.user_results.tar.gz,19566.0479831696,2098.2782549858,on,off,gcc,off,0,ext4,off,default,-O2,on,off,97,132112,True,True,config_48,DELETE,0,512,378.997703075,OFF
0.3503770828,0,1114,i686,2993,33,2,4096,533,892688,132112,2328,sqlite3-options-pkg.tar_2.gz,2,132112.user_results.tar.gz,19566.0479831696,2098.2782549858,on,off,gcc,off,0,ext4,off,default,-O2,on,off,97,132112,True,True,config_49,DELETE,0,512,383.074054956,ON
0.3503770828,0,1114,i686,2993,33,2,4096,533,892688,132112,2328,sqlite3-options-pkg.tar_2.gz,2,132112.user_results.tar.gz,19566.0479831696,2098.2782549858,on,off,gcc,off,0,ext4,off,default,-O2,on,off,97,132112,True,True,config_50,DELETE,0,65536,367.489579916,OFF
0.3503770828,0,1114,i686,2993,33,2,4096,533,892688,132112,2328,sqlite3-options-pkg.tar_2.gz,2,132112.user_results.tar.gz,19566.0479831696,2098.2782549858,on,off,gcc,off,0,ext4,off,default,-O2,on,off,97,132112,True,True,config_51,DELETE,0,65536,366.102964878,ON
0.3503770828,0,1114,i686,2993,33,2,4096,533,892688,132112,2328,sqlite3-options-pkg.tar_2.gz,2,132112.user_results.tar.gz,19566.0479831696,2098.2782549858,on,off,gcc,off,0,ext4,off,default,-O2,on,off,97,132112,True,True,config_52,DELETE,268435456,512,377.718788862,OFF
0.3503770828,0,1114,i686,2993,33,2,4096,533,892688,132112,2328,sqlite3-options-pkg.tar_2.gz,2,132112.user_results.tar.gz,19566.0479831696,2098.2782549858,on,off,gcc,off,0,ext4,off,default,-O2,on,off,97,132112,True,True,config_53,DELETE,268435456,512,375.399431944,ON
0.3503770828,0,1114,i686,2993,33,2,4096,533,892688,132112,2328,sqlite3-options-pkg.tar_2.gz,2,132112.user_results.tar.gz,19566.0479831696,2098.2782549858,on,off,gcc,off,0,ext4,off,default,-O2,on,off,97,132112,True,True,config_54,DELETE,268435456,65536,368.223109007,OFF
0.3503770828,0,1114,i686,2993,33,2,4096,533,892688,132112,2328,sqlite3-options-pkg.tar_2.gz,2,132112.user_results.tar.gz,19566.0479831696,2098.2782549858,on,off,gcc,off,0,ext4,off,default,-O2,on,off,97,132112,True,True,config_55,DELETE,268435456,65536,368.764777899,ON
0.3503770828,0,1114,i686,2993,33,2,4096,533,892688,132112,2328,sqlite3-options-pkg.tar_2.gz,2,132112.user_results.tar.gz,19566.0479831696,2098.2782549858,on,off,gcc,off,0,ext4,off,default,-O2,on,off,97,132112,True,True,config_56,MEMORY,0,512,383.616729975,OFF
0.3503770828,0,1114,i686,2993,33,2,4096,533,892688,132112,2328,sqlite3-options-pkg.tar_2.gz,2,132112.user_results.tar.gz,19566.0479831696,2098.2782549858,on,off,gcc,off,0,ext4,off,default,-O2,on,off,97,132112,True,True,config_57,MEMORY,0,512,383.394935846,ON
0.3503770828,0,1114,i686,2993,33,2,4096,533,892688,132112,2328,sqlite3-options-pkg.tar_2.gz,2,132112.user_results.tar.gz,19566.0479831696,2098.2782549858,on,off,gcc,off,0,ext4,off,default,-O2,on,off,97,132112,True,True,config_58,MEMORY,0,65536,368.44033885,OFF
0.3503770828,0,1114,i686,2993,33,2,4096,533,892688,132112,2328,sqlite3-options-pkg.tar_2.gz,2,132112.user_results.tar.gz,19566.0479831696,2098.2782549858,on,off,gcc,off,0,ext4,off,default,-O2,on,off,97,132112,True,True,config_59,MEMORY,0,65536,371.52201581,ON
0.3503770828,0,1114,i686,2993,33,2,4096,533,892688,132112,2328,sqlite3-options-pkg.tar_2.gz,2,132112.user_results.tar.gz,19566.0479831696,2098.2782549858,on,off,gcc,off,0,ext4,off,default,-O2,on,off,97,132112,True,True,config_60,MEMORY,268435456,512,372.322731018,OFF
0.3503770828,0,1114,i686,2993,33,2,4096,533,892688,132112,2328,sqlite3-options-pkg.tar_2.gz,2,132112.user_results.tar.gz,19566.0479831696,2098.2782549858,on,off,gcc,off,0,ext4,off,default,-O2,on,off,97,132112,True,True,config_61,MEMORY,268435456,512,380.488007069,ON
0.3503770828,0,1114,i686,2993,33,2,4096,533,892688,132112,2328,sqlite3-options-pkg.tar_2.gz,2,132112.user_results.tar.gz,19566.0479831696,2098.2782549858,on,off,gcc,off,0,ext4,off,default,-O2,on,off,97,132112,True,True,config_62,MEMORY,268435456,65536,367.035836935,OFF
0.3503770828,0,1114,i686,2993,33,2,4096,533,892688,132112,2328,sqlite3-options-pkg.tar_2.gz,2,132112.user_results.tar.gz,19566.0479831696,2098.2782549858,on,off,gcc,off,0,ext4,off,default,-O2,on,off,97,132112,True,True,config_63,MEMORY,268435456,65536,369.991208076,ON
0.4163148403,0,1114,i686,3200,66,2,4096,0,900992,132099,2328,sqlite3-options-pkg.tar_2.gz,1,132099.user_results.tar.gz,17879.4507818222,2159.8735530376,on,off,gcc,off,0,ext4,off,default,-O2,on,off,105,132099,False,False,config_0,DELETE,0,512,222.635320902,OFF
0.4163148403,0,1114,i686,3200,66,2,4096,0,900992,132099,2328,sqlite3-options-pkg.tar_2.gz,1,132099.user_results.tar.gz,17879.4507818222,2159.8735530376,on,off,gcc,off,0,ext4,off,default,-O2,on,off,105,132099,False,False,config_1,DELETE,0,512,224.647803783,ON
0.4163148403,0,1114,i686,3200,66,2,4096,0,900992,132099,2328,sqlite3-options-pkg.tar_2.gz,1,132099.user_results.tar.gz,17879.4507818222,2159.8735530376,on,off,gcc,off,0,ext4,off,default,-O2,on,off,105,132099,False,False,config_10,MEMORY,0,65536,205.711400032,OFF
0.4163148403,0,1114,i686,3200,66,2,4096,0,900992,132099,2328,sqlite3-options-pkg.tar_2.gz,1,132099.user_results.tar.gz,17879.4507818222,2159.8735530376,on,off,gcc,off,0,ext4,off,default,-O2,on,off,105,132099,False,False,config_11,MEMORY,0,65536,209.655935049,ON
0.4163148403,0,1114,i686,3200,66,2,4096,0,900992,132099,2328,sqlite3-options-pkg.tar_2.gz,1,132099.user_results.tar.gz,17879.4507818222,2159.8735530376,on,off,gcc,off,0,ext4,off,default,-O2,on,off,105,132099,False,False,config_12,MEMORY,268435456,512,217.697563171,OFF
0.4163148403,0,1114,i686,3200,66,2,4096,0,900992,132099,2328,sqlite3-options-pkg.tar_2.gz,1,132099.user_results.tar.gz,17879.4507818222,2159.8735530376,on,off,gcc,off,0,ext4,off,default,-O2,on,off,105,132099,False,False,config_13,MEMORY,268435456,512,219.077915192,ON
0.4163148403,0,1114,i686,3200,66,2,4096,0,900992,132099,2328,sqlite3-options-pkg.tar_2.gz,1,132099.user_results.tar.gz,17879.4507818222,2159.8735530376,on,off,gcc,off,0,ext4,off,default,-O2,on,off,105,132099,False,False,config_14,MEMORY,268435456,65536,210.074939013,OFF
0.4163148403,0,1114,i686,3200,66,2,4096,0,900992,132099,2328,sqlite3-options-pkg.tar_2.gz,1,132099.user_results.tar.gz,17879.4507818222,2159.8735530376,on,off,gcc,off,0,ext4,off,default,-O2,on,off,105,132099,False,False,config_15,MEMORY,268435456,65536,212.84617877,ON
0.4163148403,0,1114,i686,3200,66,2,4096,0,900992,132099,2328,sqlite3-options-pkg.tar_2.gz,1,132099.user_results.tar.gz,17879.4507818222,2159.8735530376,on,off,gcc,off,0,ext4,off,default,-O2,on,off,105,132099,False,False,config_2,DELETE,0,65536,206.167028904,OFF
0.4163148403,0,1114,i686,3200,66,2,4096,0,900992,132099,2328,sqlite3-options-pkg.tar_2.gz,1,132099.user_results.tar.gz,17879.4507818222,2159.8735530376,on,off,gcc,off,0,ext4,off,default,-O2,on,off,105,132099,False,False,config_3,DELETE,0,65536,208.338274956,ON
0.4163148403,0,1114,i686,3200,66,2,4096,0,900992,132099,2328,sqlite3-options-pkg.tar_2.gz,1,132099.user_results.tar.gz,17879.4507818222,2159.8735530376,on,off,gcc,off,0,ext4,off,default,-O2,on,off,105,132099,False,False,config_4,DELETE,268435456,512,213.835498095,OFF
0.4163148403,0,1114,i686,3200,66,2,4096,0,900992,132099,2328,sqlite3-options-pkg.tar_2.gz,1,132099.user_results.tar.gz,17879.4507818222,2159.8735530376,on,off,gcc,off,0,ext4,off,default,-O2,on,off,105,132099,False,False,config_5,DELETE,268435456,512,219.068233967,ON
0.4163148403,0,1114,i686,3200,66,2,4096,0,900992,132099,2328,sqlite3-options-pkg.tar_2.gz,1,132099.user_results.tar.gz,17879.4507818222,2159.8735530376,on,off,gcc,off,0,ext4,off,default,-O2,on,off,105,132099,False,False,config_6,DELETE,268435456,65536,206.233140945,OFF
0.4163148403,0,1114,i686,3200,66,2,4096,0,900992,132099,2328,sqlite3-options-pkg.tar_2.gz,1,132099.user_results.tar.gz,17879.4507818222,2159.8735530376,on,off,gcc,off,0,ext4,off,default,-O2,on,off,105,132099,False,False,config_7,DELETE,268435456,65536,211.272077084,ON
0.4163148403,0,1114,i686,3200,66,2,4096,0,900992,132099,2328,sqlite3-options-pkg.tar_2.gz,1,132099.user_results.tar.gz,17879.4507818222,2159.8735530376,on,off,gcc,off,0,ext4,off,default,-O2,on,off,105,132099,False,False,config_8,MEMORY,0,512,219.85312295,OFF
0.4163148403,0,1114,i686,3200,66,2,4096,0,900992,132099,2328,sqlite3-options-pkg.tar_2.gz,1,132099.user_results.tar.gz,17879.4507818222,2159.8735530376,on,off,gcc,off,0,ext4,off,default,-O2,on,off,105,132099,False,False,config_9,MEMORY,0,512,221.209913015,ON
0.4163148403,0,1114,i686,3200,66,2,4096,0,900992,132099,2328,sqlite3-options-pkg.tar_2.gz,1,132099.user_results.tar.gz,17879.4507818222,2159.8735530376,on,off,gcc,off,0,ext4,off,default,-O2,on,off,105,132099,False,True,config_16,DELETE,0,512,353.153694868,OFF
0.4163148403,0,1114,i686,3200,66,2,4096,0,900992,132099,2328,sqlite3-options-pkg.tar_2.gz,1,132099.user_results.tar.gz,17879.4507818222,2159.8735530376,on,off,gcc,off,0,ext4,off,default,-O2,on,off,105,132099,False,True,config_17,DELETE,0,512,358.816651106,ON
0.4163148403,0,1114,i686,3200,66,2,4096,0,900992,132099,2328,sqlite3-options-pkg.tar_2.gz,1,132099.user_results.tar.gz,17879.4507818222,2159.8735530376,on,off,gcc,off,0,ext4,off,default,-O2,on,off,105,132099,False,True,config_18,DELETE,0,65536,334.423257828,OFF
0.4163148403,0,1114,i686,3200,66,2,4096,0,900992,132099,2328,sqlite3-options-pkg.tar_2.gz,1,132099.user_results.tar.gz,17879.4507818222,2159.8735530376,on,off,gcc,off,0,ext4,off,default,-O2,on,off,105,132099,False,True,config_19,DELETE,0,65536,339.606509924,ON
0.4163148403,0,1114,i686,3200,66,2,4096,0,900992,132099,2328,sqlite3-options-pkg.tar_2.gz,1,132099.user_results.tar.gz,17879.4507818222,2159.8735530376,on,off,gcc,off,0,ext4,off,default,-O2,on,off,105,132099,False,True,config_20,DELETE,268435456,512,343.859877825,OFF
0.4163148403,0,1114,i686,3200,66,2,4096,0,900992,132099,2328,sqlite3-options-pkg.tar_2.gz,1,132099.user_results.tar.gz,17879.4507818222,2159.8735530376,on,off,gcc,off,0,ext4,off,default,-O2,on,off,105,132099,False,True,config_21,DELETE,268435456,512,350.696910858,ON
0.4163148403,0,1114,i686,3200,66,2,4096,0,900992,132099,2328,sqlite3-options-pkg.tar_2.gz,1,132099.user_results.tar.gz,17879.4507818222,2159.8735530376,on,off,gcc,off,0,ext4,off,default,-O2,on,off,105,132099,False,True,config_22,DELETE,268435456,65536,334.95385313,OFF
0.4163148403,0,1114,i686,3200,66,2,4096,0,900992,132099,2328,sqlite3-options-pkg.tar_2.gz,1,132099.user_results.tar.gz,17879.4507818222,2159.8735530376,on,off,gcc,off,0,ext4,off,default,-O2,on,off,105,132099,False,True,config_23,DELETE,268435456,65536,337.744679928,ON
0.4163148403,0,1114,i686,3200,66,2,4096,0,900992,132099,2328,sqlite3-options-pkg.tar_2.gz,1,132099.user_results.tar.gz,17879.4507818222,2159.8735530376,on,off,gcc,off,0,ext4,off,default,-O2,on,off,105,132099,False,True,config_24,MEMORY,0,512,358.050368071,OFF
0.4163148403,0,1114,i686,3200,66,2,4096,0,900992,132099,2328,sqlite3-options-pkg.tar_2.gz,1,132099.user_results.tar.gz,17879.4507818222,2159.8735530376,on,off,gcc,off,0,ext4,off,default,-O2,on,off,105,132099,False,True,config_25,MEMORY,0,512,349.553961992,ON
0.4163148403,0,1114,i686,3200,66,2,4096,0,900992,132099,2328,sqlite3-options-pkg.tar_2.gz,1,132099.user_results.tar.gz,17879.4507818222,2159.8735530376,on,off,gcc,off,0,ext4,off,default,-O2,on,off,105,132099,False,True,config_26,MEMORY,0,65536,340.12825799,OFF
0.4163148403,0,1114,i686,3200,66,2,4096,0,900992,132099,2328,sqlite3-options-pkg.tar_2.gz,1,132099.user_results.tar.gz,17879.4507818222,2159.8735530376,on,off,gcc,off,0,ext4,off,default,-O2,on,off,105,132099,False,True,config_27,MEMORY,0,65536,340.567544937,ON
0.4163148403,0,1114,i686,3200,66,2,4096,0,900992,132099,2328,sqlite3-options-pkg.tar_2.gz,1,132099.user_results.tar.gz,17879.4507818222,2159.8735530376,on,off,gcc,off,0,ext4,off,default,-O2,on,off,105,132099,False,True,config_28,MEMORY,268435456,512,347.062134981,OFF
0.4163148403,0,1114,i686,3200,66,2,4096,0,900992,132099,2328,sqlite3-options-pkg.tar_2.gz,1,132099.user_results.tar.gz,17879.4507818222,2159.8735530376,on,off,gcc,off,0,ext4,off,default,-O2,on,off,105,132099,False,True,config_29,MEMORY,268435456,512,342.816579103,ON
0.4163148403,0,1114,i686,3200,66,2,4096,0,900992,132099,2328,sqlite3-options-pkg.tar_2.gz,1,132099.user_results.tar.gz,17879.4507818222,2159.8735530376,on,off,gcc,off,0,ext4,off,default,-O2,on,off,105,132099,False,True,config_30,MEMORY,268435456,65536,335.027085066,OFF
0.4163148403,0,1114,i686,3200,66,2,4096,0,900992,132099,2328,sqlite3-options-pkg.tar_2.gz,1,132099.user_results.tar.gz,17879.4507818222,2159.8735530376,on,off,gcc,off,0,ext4,off,default,-O2,on,off,105,132099,False,True,config_31,MEMORY,268435456,65536,339.984236002,ON
0.4163148403,0,1114,i686,3200,66,2,4096,0,900992,132099,2328,sqlite3-options-pkg.tar_2.gz,1,132099.user_results.tar.gz,17879.4507818222,2159.8735530376,on,off,gcc,off,0,ext4,off,default,-O2,on,off,105,132099,True,False,config_32,DELETE,0,512,221.512306929,OFF
0.4163148403,0,1114,i686,3200,66,2,4096,0,900992,132099,2328,sqlite3-options-pkg.tar_2.gz,1,132099.user_results.tar.gz,17879.4507818222,2159.8735530376,on,off,gcc,off,0,ext4,off,default,-O2,on,off,105,132099,True,False,config_33,DELETE,0,512,223.596282959,ON
0.4163148403,0,1114,i686,3200,66,2,4096,0,900992,132099,2328,sqlite3-options-pkg.tar_2.gz,1,132099.user_results.tar.gz,17879.4507818222,2159.8735530376,on,off,gcc,off,0,ext4,off,default,-O2,on,off,105,132099,True,False,config_34,DELETE,0,65536,206.528707027,OFF
